Brand;Vehicle;Motorisation;Fuel;Start;End;Battery_AGM;Battery_EFB;Battery_Conventional
MERCEDES-BENZ;VITO Bus (W639);109 / 110 / 111 / 113 / 115 / 116 CDI;Diesel;2003-09-01;;;F42;FL752
MINI;MINI (F55);Cooper, One;Petrole;2013-09-01;;F41;;
MINI;MINI (F56);Cooper / S, John Cooper Works, One;Petrole;2013-12-01;;F41;;
MINI;MINI (R50, R53);Cooper / S, One;Petrole;2001-06-01;2006-09-01;;;F6
MINI;MINI (R56);Cooper / S, One;Petrole;2006-10-01;2013-11-01;F41;;
MINI;MINI (R56);Cooper D, One D;Diesel;2006-11-01;2013-11-01;F41;;
MINI;MINI COUNTRYMAN (R60);Cooper D / ALL4, One D;Diesel;2010-08-01;2016-10-01;F41;;
MINI;MINI COUNTRYMAN (R60);Cooper / S / S ALL4, One;Petrole;2010-08-01;2016-10-01;F41;;
MITSUBISHI;L 200 / TRITON (KA_T, KB_T) | HUNTER;2.5 DiD / 4WD;Diesel;2005-11-01;2015-12-01;;FL954;
NISSAN;CABSTAR (F24M, F24W);28.11 DCI, 32.11 DCI, 35.11 DCI 2.5, 28.12 DCI, 32.12 DCI, 34.12 DCI, 35.12 DCI 2.5, 35.13 DCI, 45.13 DCI 2.5, 35.14 DCI, 45.14 DCI 2.5, 35.15 DCI, 45.15 DCI 3.0;Diesel;2006-09-01;2013-12-01;;FL955;
NISSAN;JUKE (F15);1.5 dCi;Diesel;2010-06-01;;;F31;F4
NISSAN;JUKE (F15);1.6 / DIG-T / 4x4;Petrole;2010-06-01;;;FL605;
NISSAN;JUKE (F15);1.2 DIG-T;Petrole;2014-05-01;;F41;;
NISSAN;MICRA II (K11);1.0 / 1.3 / 1.4 / i 16V;Petrole;1992-08-01;2003-02-01;;;F7
NISSAN;MICRA IV (K13_);2.1;Petrole;2010-05-01;;;;F7
NISSAN;MICRA V (K14);0.9 IG-T;Petrole;2016-12-01;;;F32;
NISSAN;NOTE (E11, NE11);1.4, 1.6;Petrole;2006-03-01;2012-06-01;;;F3
NISSAN;NOTE (E12);1.5 dCi;Diesel;2013-06-01;;;F31;F4
NISSAN;NP300 NAVARA (D40);2.5 dCi 4WD;Diesel;2006-10-01;;;F32;F7
NISSAN;NV200 Box Body / Estate;e-NV;Electric;2014-05-01;;;F30;F1
NISSAN;PATHFINDER III (R51);2.5 dCi / 4WD;Diesel;2005-01-01;;;F32;F7
NISSAN;PRIMERA Hatchback (P11);1.6 16V;Petrole;1996-09-01;2002-07-01;;F31;F4
NISSAN;QASHQAI / QASHQAI +2 I (J10, NJ10, JJ10E);1.5 dCi, 1.6 dCi / All-wheel Drive, 2.0 dCi / All-wheel Drive;Diesel;2007-02-01;2013-12-01;;F32;F7
NISSAN;QASHQAI II Closed Off-Road Vehicle (J11, J11_);1.5 dCi, 1.6 dCi / ALL MODE 4x4-i;Diesel;2013-11-01;;;F32;
NISSAN;QASHQAI II Closed Off-Road Vehicle (J11, J11_);1.2 DIG-T;Petrole;2013-11-01;;;F32;
NISSAN;TERRANO II (R20);2.7 TD 4WD, 3.0 Di 4WD;Diesel;1993-02-01;2007-09-01;;FL955;
NISSAN;X-TRAIL (T30);2.2 dCi 4x4, 2.2 Di 4x4 2.0 dCi / 4x4;Diesel;2001-06-01;2008-12-01;;;F7
NISSAN;X-TRAIL (T31);dCi / 4x4;Diesel;2007-06-01;2013-11-01;;;F7
NISSAN;X-TRAIL (T32_);1.6 dCi, 1.6 dCi ALL MODE 4x4-i;Diesel;2014-04-01;;F41;;
OPEL;AGILA (A) (H00);1.0 12V, 1.2 16V, 1.2 16V, 1.2 16V Twinport;Petrole;2000-09-01;2007-12-01;;;F3
OPEL;AGILA (B) (H08);1.0, 1.2;Petrole;2008-04-01;2011-06-01;;;F3
OPEL;ASTRA G Estate (T98);2.0 DI, 2.0 DTI 16V;Diesel;1998-02-01;2004-07-01;;FL652;F8
OPEL;ASTRA G Hatchback (T98);1.7 CDTI, 1.7 DTI 16V, 1.7 TD;Diesel;1998-02-01;2009-12-01;;;F6
OPEL;ASTRA J (P10);1.7 CDTI (68);Diesel;2009-09-01;2015-10-01;F41;;F6
OPEL;COMBO Box Body / Estate;1.3 CDTI 16V, 1.7 DI 16V, 1.7 CDTI 16V;Diesel;2001-10-01;;;;F6
OPEL;CORSA B (S93);1.0 i 12V, 1.2 i 16V, 1.4 Si;Petrole;1993-03-01;2000-09-01;;;F3
OPEL;CORSA B (S93);1.5 D, 1.5TD, 1.7 D;Diesel;1993-03-01;2000-09-01;;;F6
OPEL;CORSA C (X01);1.0, 1.2 Twinport, 1.2, 1.4;Petrole;2000-09-01;2009-12-01;;;F3
OPEL;CORSA C (X01);1.3 CDTI, 1.7 CDTI, 1.7 DI, 1.7 DTI;Diesel;2000-09-01;2009-12-01;;;F6
OPEL;CORSA C (X01);1.3 CDTI (L08, L68);Diesel;2006-07-01;2011-06-01;;FL652;F8
OPEL;CORSA D (S07);1.0, 1.2, 1.4;Petrole;2006-07-01;2014-08-01;;F30;F1
OPEL;CORSA E (X15);1.0, 1.2, 1.4;Petrole;2014-09-01;;F40;F30;F1
OPEL;CROSSLAND X (P17);1.2;Petrole;2017-03-01;;F41;F30;F1
OPEL;KARL (C16);1.0;Petrole;2015-01-01;;;;F8
OPEL;MERIVA A MPV (X03);1.3 CDTI, 1.7 CDTI, 1.7 DI, 1.7 DTI;Diesel;2003-09-01;2010-05-01;;FL652;F6
OPEL;MERIVA A MPV (X03);1.4 16V Twinport, 1.6, 1.6 16V, 1.8;Petrole;2003-05-01;2010-05-01;;;F6
OPEL;MERIVA B MPV (S10);1.6 CDTi, 1.7 CDTI;Diesel;2010-06-01;2017-03-01;F41;FL652;F8
OPEL;MOKKA / MOKKA X (J13);1.6 CDTI, 1.7 CDTI / 4x4;Diesel;2015-01-01;;F41;;F6
OPEL;MOKKA / MOKKA X (J13);1.4 / 4x4;Petrole;2013-04-01;;F41;;
OPEL;VECTRA C GTS (Z02);1.9 CDTI, 2.2 DTI 16V;Diesel;2004-04-01;2009-01-01;;FL652;F8
OPEL;ZAFIRA / ZAFIRA FAMILY B (A05);1.9 CDTI;Diesel;2005-07-01;2015-04-01;;FL652;F8
OPEL;ZAFIRA A MPV (T98);2.0 DI, 2.0 DI 16V, 2.0 DTI 16V;Diesel;1999-07-01;2005-06-01;;FL652;F8
OPEL;ZAFIRA A MPV (T98);1.6 16V, 1.8 16V;Petrole;1999-04-01;2005-06-01;;;F3
PEUGEOT;108;1.0 Vti, 1.0 VTi 72, 1.2;Petrole;2014-05-01;;;F31;F1
PEUGEOT;1007 (KM_);1.4 Hdi, 1.6 Hdi;Diesel;2005-04-01;;;F31;F4
PEUGEOT;1007 (KM_);1.4, 1.6 16V;Petrole;2005-04-01;;;F30;F1
PEUGEOT;106 II (1A_, 1C_);1.0 i, 1.1i, 1.4i;Petrole;1996-04-01;2001-03-01;;F30;F1
PEUGEOT;106 II (1A_, 1C_);1.5 D;Diesel;1996-05-01;2004-07-01;;F31;F4
PEUGEOT;107 (PM_, PN_);1.0;Petrole;2005-06-01;2014-05-01;;F30;F1
PEUGEOT;107 (PM_, PN_);1.4 HDi;Diesel;2005-06-01;2014-05-01;;F30;F1
PEUGEOT;2008 (CU_);1.2 THP 110 / PureTech 110, 1.2 THP 130 / PureTech 130;Petrole;2015-01-01;;F41;;
PEUGEOT;2008 (CU_);1.6 BlueHDi 75 / 100 /120;Diesel;2014-07-01;;F41;;
PEUGEOT;2008 (CU_);1.2 Vti, 1.6 Vti;Petrole;2013-03-01;;;F31;F4
PEUGEOT;206 CC (2D);1.6 16V;Petrole;2000-09-01;2007-12-01;;F30;F1
PEUGEOT;206 CC (2D);2.0 S16;Petrole;2000-09-01;2007-12-01;;F31;F4
PEUGEOT;206 Hatchback (2A/C);1.4 Hdi, 1.6 HDi 110, 1.9 D, 2.0 HDI 90;Diesel;1998-09-01;2009-09-01;;F31;F4
PEUGEOT;206 Hatchback (2A/C);1.1 i, 1.4 i, 1.4 16V, 1.6i, 16 16V;Petrole;1998-09-01;2007-02-01;;F30;F1
PEUGEOT;206 Hatchback (2A/C);2.0 RC, 2.0 S16;Petrole;1999-04-01;2007-12-01;;F31;F4
PEUGEOT;206 SW (2E/K);1.4 Hdi, 1.6 HDi 110, 2.0 HDI;Diesel;2002-07-01;;;F31;F4
PEUGEOT;206 SW (2E/K);1.4, 1.4 16V, 1.6 16V;Petrole;2002-07-01;;;F30;F1
PEUGEOT;206 Van;1.4 Hdi, 1.9 D;Diesel;1999-04-01;2009-03-01;;F31;F4
PEUGEOT;206+ (2L_, 2M_);1.4 HDi eco 70;Diesel;2009-01-01;2013-06-01;;F31;F4
PEUGEOT;206+ (2L_, 2M_);1.1;Petrole;2009-01-01;2013-06-01;;F30;F1
PEUGEOT;207 (WA_, WC_) | 207/207+;1.4 Hdi, 1.6 Hdi, 1.6 Hdi 110;Diesel;2006-02-01;2015-12-01;;F31;F4
PEUGEOT;207 (WA_, WC_) | 207/207+;1.4 16V, 1.6 16V Vti;Petrole;2007-02-01;2013-10-01;;F31;F4
PEUGEOT;207 (WA_, WC_) | 207/207+;1.4, 1.6 16V, 1.6 16V Turbo;Petrole;2006-02-01;2013-10-01;;F30;F1
PEUGEOT;207 CC (WD_);1.6 HDi;Diesel;2007-02-01;2015-01-01;;F31;F4
PEUGEOT;207 CC (WD_);1.6 16V / Turbo;Petrole;2007-02-01;2013-10-01;;F31;F4
PEUGEOT;207 SW (WK_);1.6 HDi;Diesel;2009-08-01;2013-10-01;;F31;F4
PEUGEOT;207 SW (WK_);1.4 16V, 1.6 16V;Petrole;2007-06-01;2013-10-01;;F31;F4
PEUGEOT;207 Van (WA_, WC_);1.4 Hdi, 1.6 Hdi;Diesel;2007-04-01;;;F31;F4
PEUGEOT;208 I (CA_, CC_);1.4 Hdi, 1.6 Hdi / BlueHDi 75 / 100 / 120;Diesel;2012-03-01;;F41;;
PEUGEOT;208 I (CA_, CC_);1.0, 1.2, 1.6;Petrole;2012-03-01;;;F30;F1
PEUGEOT;208 I (CA_, CC_);1.2 THP 110, 1.6 Gti;Petrole;2013-01-01;;F41;;
PEUGEOT;3008 MPV (0U_);1.6 HDI, 1.6 BlueHDi 120;Diesel;2014-05-01;2016-08-01;F41;F31;F4
PEUGEOT;3008 MPV (0U_);2.0 HDI, 2.0 HDi 150 / BlueHDi 150;Diesel;2009-06-01;2016-08-01;;F32;F7
PEUGEOT;3008 MPV (0U_);2.0 HDi Hybrid4;Diesel;2011-02-01;2016-08-01;F41;F31;F4
PEUGEOT;3008 SUV (M_);1.5 BlueHDi 130, 1.6 BlueHDi 120, 2.0 BlueHDi 120 / 150 / 180;Diesel;2016-05-01;;F41;;
PEUGEOT;3008 SUV (M_);1.2 THP/ PureTech 130, 1.6 THP 165;Petrole;2016-05-01;;F41;;
PEUGEOT;306 Hatchback (7A, 7C, N3, N5);1.9 D, 1.9 DT, 2.0 HDI 90;Diesel;1993-05-01;2002-12-01;;F31;F4
PEUGEOT;307 (3A/C);1.4 Hdi, 1.6 Hdi, 1.6 Hdi 110, 2.0 HDi 90 / 135;Diesel;2001-10-01;2009-03-01;;F31;F4
PEUGEOT;307 (3A/C);1.6 16V, 2.0 16V;Petrole;2000-08-01;2007-11-01;;F31;F4
PEUGEOT;307 Break (3E);1.6 Hdi / 110, 2.0 HDI 90 / 110 / 135;Diesel;2002-03-01;2009-12-01;;F31;F4
PEUGEOT;307 CC (3B);2.0 16V;Petrol;2003-10-01;2005-06-01;;F31;F4
PEUGEOT;307 CC (3B);2.0 HDi 135;Diesel;2005-06-01;2009-04-01;;F32;F7
PEUGEOT;307 SW (3H);1.6 HDi 90 /110, 2.0 HDI 90 / 110 / 135;Diesel;2002-03-01;2009-12-01;;F31;F4
PEUGEOT;308 CC (4B_);2.0 HDI;Diesel;2009-04-01;2012-12-01;;F32;F7
PEUGEOT;308 I (4A_, 4C_);1.6 Hdi, 2.0 HDI;Diesel;2007-09-01;2014-10-01;F41;F31;F4
PEUGEOT;308 II;1.6 BlueHDi 120, 1.6 HDi 100 / BlueHDi 115, 2.0 BlueHDi 150, 2.0 GT BlueHDi 180;Diesel;2013-11-01;;F41;;
PEUGEOT;308 II;1.2 THP 110 / 130, 1.6 GT 205, 1.6 Gti;Petrole;2013-11-01;;F41;;
PEUGEOT;308 II;1.5 BlueHDi 130;Diesel;2017-06-01;;;F32;
PEUGEOT;308 SW I (4E_, 4H_);1.6 HDi;Diesel;2009-11-01;2014-10-01;F41;;F4
PEUGEOT;308 SW II;1.6 BlueHDi 100 / 120 / BlueHDi 115, 2.0 BlueHDi 150, 2.0 GT HDi 180 / BlueHDi 180;Diesel;2014-03-01;;F41;;
PEUGEOT;308 SW II;1.2 THP 110 / 130;Petrole;2014-03-01;;F41;;
PEUGEOT;406 (8B);1.9 D, 1.9 DT, 2.0 HDI 90, 2.2 Hdi;Diesel;1996-01-01;2004-05-01;;F31;F4
PEUGEOT;406 (8B);1.8 16V, 2.0 16V;Petrole;1995-11-01;2004-06-01;;F30;F1
PEUGEOT;406 Break (8E/F);1.9 TD, 2.0 HDI 90 / 110, 2.2 Hdi;Diesel;1996-10-01;2004-10-01;;F31;F4
PEUGEOT;407 (6D_);2.0 HDi 135, 2.2 Hdi 170, 2.7 Hdi;Diesel;2004-05-01;2010-12-01;;F32;F7
PEUGEOT;407 (6D_);1.6 HDi 110;Diesel;2004-05-01;2010-12-01;;F31;F4
PEUGEOT;407 (6D_);1.8, 1.8 16V, 2.0, 2.0 16V, 2.2;Petrole;2004-03-01;2010-12-01;;F31;F4
PEUGEOT;407 SW (6E_);2.0 HDI / 135 / 170, 2.7 Hdi;Diesel;2004-07-01;2010-12-01;;F32;F7
PEUGEOT;407 SW (6E_);1.6 HDi 110;Diesel;2004-05-01;2010-12-01;;F31;F4
PEUGEOT;5008 (0U_, 0E_);1.6 Hdi, 1.6 BlueHDi 120, 2.0 HDI, 2.0 HDi 136 / BlueHDi 136, 2.0 HDi 150 / BlueHDi 150;Diesel;2009-09-01;2017-03-01;F41;F32;F7
PEUGEOT;5008 II;1.5 BlueHDi 130, 1.6 BlueHDi 120, 2.0 BlueHDi 180;Diesel;2016-12-01;;;F32;
PEUGEOT;508 I (8D_);1.6 BlueHDi 120, 2.0 BlueHDi 150 / 180;Diesel;2014-03-01;;F41;;
PEUGEOT;508 SW I (8E_);1.6 BlueHDi 120, 2.0 BlueHDi 150 / 180, 2.0 HDi 180 RXH;Diesel;2014-03-01;;F41;;F7
PEUGEOT;607 (9D, 9U);2.0 HDI, 2.2 Hdi;Diesel;2000-02-01;2011-07-01;;F32;
PEUGEOT;807 (E);2.0 HDI, 2.2 HDi;Diesel;2002-06-01;;;F31;F4
PEUGEOT;BIPPER (AA_);1.3 HDi 75, 1.4 Hdi;Diesel;2008-02-01;;;F31;F4
PEUGEOT;BIPPER Tepee;1.3 HDi 75 / 80, 1.4 Ddi;Diesel;2008-04-01;;;F31;F4
PEUGEOT;BOXER Box;2.0 BlueHDi 110 / 130 / 160;Diesel;2015-07-01;;F41;F32;F7
PEUGEOT;BOXER Box;2.2 HDi 100 / 120;Diesel;2006-04-01;;;FL1050;
PEUGEOT;BOXER Box;2.5 D / DT / 4x4 / TDI / TDI 4x4, 2.8 HDI / 4x4;Diesel;1994-03-01;2002-04-01;;FL1000;
PEUGEOT;BOXER Box (230L);1.9 D, 1.9 DT, 1.9 DT 4x4;Diesel;1994-03-01;2002-04-01;;F32;F7
PEUGEOT;BOXER Platform/Chassis;2.2 HDi 100 / 120;Diesel;2006-04-01;;;F43;FL1050
PEUGEOT;BOXER Platform/Chassis;2.2 HDi 110 / 130 / 150;Diesel;2011-03-01;;;FL1000;F10
PEUGEOT;EXPERT Box (222);1.9 TD / D / 70;Diesel;1996-02-01;2006-12-01;;F31;F4
PEUGEOT;EXPERT Box (V_);1.6 BlueHDi 95 / 115, 2.0 BlueHDi 120 / 150 / 180;Diesel;2016-04-01;;F41;F32;F7
PEUGEOT;EXPERT Box (VF3A_, VF3U_, VF3X_);1.6 HDi 90 8V / 16V;Diesel;2007-01-01;;;F31;F4
PEUGEOT;EXPERT Box (VF3A_, VF3U_, VF3X_);2.0 HDi 120 / 130 / 140 / 165;Diesel;2007-01-01;;;F32;F7
PEUGEOT;EXPERT Box (VF3A_, VF3U_, VF3X_);1.6 DDIS, 1.9 DDiS / 4x4, 2.0 DDiS / 4x4;Diesel;2006-06-01;;;F32;
PEUGEOT;EXPERT Tepee (VF3X_);2.0 HDi 100 / 120 / 130 / 140 / 165;Diesel;2011-03-01;;;F32;F7
PEUGEOT;PARTNER Box;1.6 Hdi / BlueHDi 75 / 100 / 120;Diesel;2008-04-01;;F41;F31;F4
PEUGEOT;PARTNER Box;1.6 HDi 16V / 4x4;Diesel;2010-04-01;;;F32;F7
PEUGEOT;PARTNER Box (5) | PARTNER ORIGIN | RANCH;1.6 HDi 75 / 90, 1.9 D, 2.0 HDI;Diesel;1996-05-01;2015-12-01;;F31;F4
PEUGEOT;PARTNER Box (K9);1.6 BlueHDi 100;Diesel;2018-09-01;;F41;F31;F4
PEUGEOT;PARTNER Combispace (5F) | PARTNER ORIGIN | RANCH;1.6 HDi 75 / 90, 1.9 D, 2.0 HDI;Diesel;1998-12-01;2015-12-01;;F31;F4
PEUGEOT;PARTNER Tepee;1.6 HDI / 16V / BlueHDi 75 / 90 / 100 / 120;Diesel;2008-04-01;;F41;F31;F4
PEUGEOT;PARTNER Tepee;1.6 HDi 75 / 90, 1.9 D, 2.0 HDI;Diesel;2012-10-01;2018-12-01;;F31;F4
RENAULT;CAPTUR (J5_, H5_);1.5 dCi 90 / 110;Diesel;2013-06-01;;;F32;
RENAULT;CAPTUR (J5_, H5_);0.9 TCe 90, 1.2 TCe 120;Petrole;2013-06-01;;F41;;
RENAULT;CAPTUR (J5_, H5_);1.2 TCe 120;Petrole;2016-01-01;;;F32;
RENAULT;CLIO Grandtour (KR0/1_);1.5 dCi (KR0F, KR0G);Diesel;2008-02-01;;;;F6
RENAULT;CLIO Grandtour (KR0/1_);1.5 dCi (KR0H, KR1S, KR1C, KR1N);Diesel;2008-02-01;;;FL652;F8
RENAULT;CLIO I (B/C57_, 5/357_);1.2, 1.4, 1.7;Petrole;1990-05-01;1998-09-01;;F30;F1
RENAULT;CLIO I (B/C57_, 5/357_);1.9 D;Diesel;1991-01-01;1998-09-01;;F32;F7
RENAULT;CLIO I Box (S57_);1.9 D / RND;Diesel;1991-01-01;1998-09-01;;F32;F7
RENAULT;CLIO II (BB_, CB_);1.5 dCi;Diesel;2001-06-01;;;;F6
RENAULT;CLIO II (BB_, CB_);1.2 / 16V, 1.4, 1.6 / 16V;Petrole;1998-09-01;;;;F3
RENAULT;CLIO II (BB_, CB_);1.9 D, 1.9 dTi;Diesel;1998-09-01;2005-05-01;;F31;F4
RENAULT;CLIO II (BB_, CB_);1.2 LPG;Petroleum;1998-09-01;2009-06-01;;F30;F1
RENAULT;CLIO II Box (SB0/1/2_);1.5 dCi;Diesel;2001-06-01;;;;F6
RENAULT;CLIO II Box (SB0/1/2_);1.9 D, Dti;Diesel;1998-09-01;;;F31;F4
RENAULT;CLIO II Box (SB0/1/2_);1.2 (SB0A, SB0F, SB10);Petrole;1998-09-01;2003-10-01;;;F3
RENAULT;CLIO III (BR0/1, CR0/1);1.5 dCi;Diesel;2005-05-01;;;FL652;F8
RENAULT;CLIO III (BR0/1, CR0/1);1.2 16V (BR02, BR0J, BR11, CR02, CR0J, CR11, BR0P, CR0P, BR0R, BR1D, BR1L, CR0R );Petrole;2005-06-01;;;;F3
RENAULT;CLIO III Box (SB_, SR_);1.5 dCi;Diesel;2010-08-01;2014-12-01;;FL652;F8
RENAULT;CLIO IV (BH_);1.5 dCi 75 / 90;Diesel;2012-11-01;;F41;;
RENAULT;CLIO IV (BH_);0.9 TCe 90, 1.2 TCe 120, 1.6 RS;Petrole;2012-11-01;;F41;;
RENAULT;CLIO IV (BH_);1.2 16V;Petrole;2012-11-01;;;F30;F1
RENAULT;CLIO IV (BH_);1.2 TCe 120 (BHAU);Petrole;2016-01-01;;;F32;
RENAULT;CLIO IV Grandtour (KH_);1.5 dCi 75 / 90;Diesel;2013-01-01;;F41;;
RENAULT;CLIO IV Grandtour (KH_);0.9 TCe 90, 1.2 Tce 120 (KHM0);Petrole;2013-01-01;;F41;;
RENAULT;ESPACE II (J/S63_);2.1 TD;Diesel;1991-01-01;1996-10-01;;F32;F7
RENAULT;ESPACE III (JE0_);1.9 dTi, 2.2 D / 12V TD / dCi;Diesel;1996-11-01;2002-10-01;;F32;F7
RENAULT;ESPACE IV (JK0/1_);1.9 dCi, 2.0 dCi, 2.2 dCi, 3.0 dCi;Diesel;2002-11-01;2005-02-01;;FL800;F12
RENAULT;ESPACE V (JR_);1.6 dCi 130 / 160;Diesel;2015-06-01;;;F32;
RENAULT;GRAND SCÉNIC II (JM0/1_);1.5 dCi, 1.9 dCi, 2.0 dCi;Diesel;2004-04-01;2008-11-01;;FL652;F8
RENAULT;GRAND SCÉNIC II (JM0/1_);1.5 dCi (JM1E);Diesel;2005-05-01;;;;F6
RENAULT;GRAND SCÉNIC II (JM0/1_);1.5 dCi (JM0F, JM16, JM1F);Diesel;2003-06-01;;;;F6
RENAULT;GRAND SCÉNIC II (JM0/1_);1.5 dCi (JM02, JM13), 1.9 dCi, 2.0 dCi;Diesel;2003-06-01;;;FL652;F8
RENAULT;GRAND SCÉNIC II (JM0/1_);1.6 / 16V, 2.0;Petrole;2003-06-01;;;;F6
RENAULT;GRAND SCÉNIC III (JZ0/1_);1.5 dCi;Diesel;2009-02-01;;F41;F31;F4
RENAULT;GRAND SCÉNIC III (JZ0/1_);1.5 dCi (JZ02, JZ0R);Diesel;2009-04-01;;;;F6
RENAULT;GRAND SCÉNIC III (JZ0/1_);1.6 dCi;Diesel;2011-04-01;;;F41;
RENAULT;GRAND SCÉNIC III (JZ0/1_);1.9 dCi;Diesel;2009-02-01;;;F32;F7
RENAULT;GRAND SCÉNIC IV (J9_);1.5 dCi 95 / 110 , 1.6 dCi 130 / 160;Diesel;2016-09-01;;;F32;
RENAULT;KADJAR (HA_, HL_);1.5 dCi 110, 1.6 dCi 130 /4x4;Diesel;2015-06-01;;;F32;
RENAULT;KADJAR (HA_, HL_);1.2 TCe 130;Petrole;2015-06-01;;F41;;
RENAULT;KANGOO (KC0/1_);1.5 dCi, 1.9 RXED;Diesel;1999-09-01;;;F31;F4
RENAULT;KANGOO (KC0/1_);1.9 dCi 4x4, 1.9 dTi, D 55 1.9, D 65 1.9;Diesel;1997-08-01;;;F32;F7
RENAULT;KANGOO / GRAND KANGOO (KW0/1_);1.5 dCi / 110;Diesel;2008-06-01;;F41;;
RENAULT;KANGOO / GRAND KANGOO (KW0/1_);1.5 dCi (KW0B);Diesel;2008-02-01;;;F32;F7
RENAULT;KANGOO / GRAND KANGOO (KW0/1_);1.5 dCi (KW0A, KW0F);Diesel;2008-02-01;;;F31;F4
RENAULT;KANGOO BE BOP (KW0/1_);1.5 dCi / 75;Diesel;2009-06-01;;;F31;F4
RENAULT;KANGOO Express (FC0/1_);1.5 dCi;Diesel;2001-12-01;;;F31;F4
RENAULT;KANGOO Express (FC0/1_);1.2, 1.2 16V, 1.4, 1.6 16V;Petrole;1997-08-01;;;F30;F1
RENAULT;KANGOO Express (FC0/1_);1.9 D, D 55 1.9, D 65 1.9;Diesel;1997-08-01;;;F32;F7
RENAULT;KANGOO Express (FC0/1_);1.5 dCi / 75 / 85 / 90 / 110;Diesel;2008-02-01;;F41;F31;F4
RENAULT;KANGOO Express (FW0/1_);Z.E.;Electric;2011-10-01;;;F32;F7
RENAULT;KOLEOS I (HY_);2.0 dCi / 4x4;Diesel;2008-09-01;;;F32;F7
RENAULT;LAGUNA I (B56_, 556_);1.9 dCi, 1.9 dTi, 2.2 D, 2.2 dT;Diesel;1993-11-01;2001-03-01;;F32;F7
RENAULT;LAGUNA I (B56_, 556_);1.8, 1.8 16V, 2.0;Petrole;1993-11-01;2001-03-01;;F31;F4
RENAULT;LAGUNA I (B56_, 556_);1.6 16V;Petrole;1997-11-01;2001-03-01;;F30;F1
RENAULT;LAGUNA II (BG0/1_);1.9 dCi, 2.0 dCi, 2.2 dCi;Diesel;2001-03-01;2007-09-01;;FL652;F8
RENAULT;LAGUNA II (BG0/1_);1.8 16V (BG06, BG0J, BG0M, BG0J ), 2.0 16V;Petrole;2001-03-01;2007-12-01;;;F6
RENAULT;LAGUNA II Grandtour (KG0/1_);1.9 dCi, 2.0 dCi;Diesel;2001-03-01;2007-12-01;;FL652;F8
RENAULT;LAGUNA III (BT0/1);2.0 dCi;Diesel;2007-10-01;2015-12-01;;F42;F7
RENAULT;LAGUNA III (BT0/1);1.5 dCi;Diesel;2007-10-01;2015-12-01;F41;;F4
RENAULT;LAGUNA III Grandtour (KT0/1);2.0 dCi;Diesel;2007-10-01;2015-12-01;;F32;
RENAULT;LAGUNA III Grandtour (KT0/1);1.5 dCi (KT0A);Diesel;2007-10-01;2015-12-01;;F31;F4
RENAULT;MASTER II Box (FD);2.5 D, 2.5 dCi 100 / 120, 2.8 dTI, 3.0 dCi 120 / 160;Diesel;1998-07-01;;;FL1000;F10
RENAULT;MASTER II Box (FD);1.9 dCi 80, 1.9 dTI, 2.2 dCI 90;Diesel;2000-09-01;;;F32;F7
RENAULT;MASTER II Bus (JD);2.5 D, 2.5 dCi 120, 2.8 dTI, 3.0 dCi 140;Diesel;1998-07-01;2001-01-01;;FL1000;F10
RENAULT;MASTER II Bus (JD);1.9 dCi / 80, 2.2 dCI 90;Diesel;2000-09-01;;;F32;F7
RENAULT;MASTER III Box (FV);2.3 dCi 110, 130, 135, 165, 170 FWD;Diesel;2014-09-01;;;F43;
RENAULT;MASTER III Box (FV);2.5 D, 2.5 dCi 100 / 120, 2.8 dTI, 3.0 dCi 140;Diesel;2010-02-01;;;FL1000;F10
RENAULT;MASTER III Platform/ Chassis (EV, HV, UV);2.3 dCi 100 / 125 / 130 / 145 FWD, 125 / 130 / 145 RWD;Diesel;2010-02-01;;;FL1000;F10
RENAULT;MEGANE CC (EZ0/1_);1.5 dCi;Diesel;2010-06-01;;;F31;F4
RENAULT;MEGANE I (BA0/1_);1.9 D Eco, 1.9 dCi, 1.9 dTi;Diesel;1996-01-01;2003-08-01;;F32;F7
RENAULT;MEGANE I (BA0/1_);1.4 16V, 1.4 e, 1.4 Eco, 1.6 16V, 1.6 e;Petrole;1996-01-01;2003-08-01;;F30;F1
RENAULT;MEGANE II (BM0/1_, CM0/1_);1.5 dCi (BM0F, BM0T, BM2B, CM0F, CM0T, (BM1E, CM1E,BM1F, CM1F);Diesel;2002-09-01;2008-06-01;;;F6
RENAULT;MEGANE II (BM0/1_, CM0/1_);1.9 dCi;Diesel;2002-11-01;2009-12-01;;FL652;F8
RENAULT;MEGANE II (BM0/1_, CM0/1_);1.4 16V, 1.6 16V;Petrole;2002-11-01;2008-02-01;;F31;F4
RENAULT;MEGANE II Coupé-Cabriolet (EM0/1_);1.9 dCi;Diesel;2003-09-01;2009-03-01;;FL652;F8
RENAULT;MEGANE II Estate (KM0/1_);1.5 dCi (KM02, KM13);Diesel;2003-08-01;2009-07-01;;;F6
RENAULT;MEGANE II Estate (KM0/1_);1.9 dCi;Diesel;2003-08-01;2009-07-01;;FL652;F8
RENAULT;MEGANE II Hatchback Van (KM0/2_);1.5 dCi;Diesel;2003-08-01;2008-02-01;;F30;F1
RENAULT;MEGANE III Coupe (DZ0/1_);1.5 dCi (DZ09, DZ0D, DZ1F, DZ1G), 1.6 dCi (DZ00);Diesel;2009-02-01;;F41;;F4
